"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","x_59","x_60","x_61","x_62","x_63","x_64","x_65","x_66","x_67","x_68","x_69","x_70","x_71","x_72","x_73","x_74","x_75","x_76","x_77","x_78","x_79","x_80","x_81","x_82","x_83","x_84","x_85","x_86","x_87","x_88","x_89","x_90","x_91","x_92","x_93","x_94","x_95","x_96","x_97","x_98","x_99","x_100"
"1",0.842987070121269,0.6443409644711,0.456600643058427,0.51147137041807,0.560813001954497,0.575804745945464,0.528587291657199,0.433166788087869,0.705208299393055,0.554506190183281,0.746633553200696,1.33594621917321,1.1763216887304,1.33156876872651,1.36925876079825,1.40998312105397,1.4037913951915,1.32832875878652,1.65977688188025,1.66884301834918,0.599239710046367,0.259272405772955,0.117116770425316,0.00910281439419919,0.362670578837332,0.254495949533174,0.350373440318301,0.230340150584967,0.256151601313985,0.233932682426754,0.564014815885908,0.554613938969227,0.341703058201599,0.329575983986412,0.895131367798201,0.60849298674241,0.682461883844163,0.536053024593973,0.530544823253912,0.616373398245494,0.327123841843134,0.12099646937405,0.0415902062998674,0.332561927620171,0.119987884544663,0.234962590866365,0.0932270438531366,0.0939553564283926,0.0355176782969035,0.248957609561633,0.321320724455885,0.164785218539887,-0.0459363117590093,0.362538651643177,0.263164540250226,0.403144902300572,0.207430645924888,0.0191373123932049,-0.0512180012083062,0.363725913485777,-0.157355470376146,0.178392134894571,-0.121632880980348,0.163873382315016,-0.0364179016686326,0.0725281989048098,0.0146409317668637,-0.0070208355097933,0.0130828718790676,-0.034096555500227,-0.15670690076239,0.0359308362733926,0.0613763076089849,0.137384095349676,-0.263865909862191,-0.0123015751170391,0.0579120992868737,0.00713537470751748,0.124879459034401,0.15821236630185,-0.315462378638634,-0.285819796087667,-0.120200440740597,-0.135400656311505,0.00991383503110571,-0.0728979276782177,-0.304657643121928,-0.124119820553415,-0.199197088551269,-0.262234745811782,-0.310256066028787,-0.32477067933009,-0.169776814869766,-0.119901917048324,0.152938659747018,0.0423145050635699,-0.135734615462376,-0.113753418110992,-0.144197211033094,-0.131725639455732
"2",-0.153724753230958,-0.141838802461355,-0.207699595697932,-0.14083759445753,-0.21281523836087,-0.042033872140507,-0.0825189521030061,-0.161392373752253,0.0788698225733125,-0.0590100955360258,-0.153120015589615,-0.235304202461123,-0.243910562357082,0.00889656560465335,-0.281143465185999,-0.0322025840261976,-0.0322421467911734,-0.250201657248094,0.0575573092311827,0.137682267982761,-0.0906646760649615,-0.0781410494273276,0.0422833983860927,0.128964521357561,-0.00721912419138284,0.000551531086684216,0.0635368754972507,0.0651013807536208,0.0786145728666025,-0.0606242092189356,-0.0905405152388202,-0.0540378598526794,-0.00356489864340561,0.208939213691272,-0.158315954562365,-0.00982562086857142,0.0595770052735705,-0.0840117687904459,0.116371255935602,0.00258277651828814,-0.0381871897408298,0.0334388922282214,-0.0496710025073617,-0.00211165618385689,0.0677589382975541,-0.0549999064614612,0.0982278268195553,-0.193491781827393,-0.0715324253827685,0.035054633402321,-0.0381779092663442,-0.0156932745676775,-0.118874738878835,0.121727378179424,-0.00494849553555676,-0.0703203198391177,0.0540418485491628,-0.364042162417973,-0.0734807067382443,0.0863364703818316,0.124107381040552,0.113189100507026,0.0845070904715805,-0.103050175986672,-0.0503661922325164,0.242430809238794,0.0771004831677648,-0.080313079270119,0.187689129792386,0.0436753969698906,0.123789029385096,-0.0201728897116014,0.14693658416612,-0.316726727334171,0.0349793482018742,0.197225103096222,0.157426170310693,0.0539345518047295,0.0838442913866947,0.179327632707768,-1.21127745727481,-1.39406419222294,-1.23503118828665,-1.13795496179347,-1.28866778685032,-1.20649689630904,-1.09574884733566,-1.2436528361541,-1.36862099931816,-1.3525578459189,-0.936066205218556,-0.86578509621175,-0.807721984183865,-0.990693081440045,-0.91099637272064,-0.911568064032506,-1.02316527223202,-0.893847573077283,-0.92880724058043,-0.863893638317112
"3",-0.965370883783098,-0.476656016677322,-0.620048377457728,-0.585972413478686,-0.61336283925505,-0.624309684125992,-0.66667505739418,-0.789998757579999,-0.720264950562178,-0.654973879174363,-0.822260047351798,-0.59334135547483,-0.72026041128065,-0.50307456044511,-0.452025862493937,-0.61013415673818,-0.746080758187131,-0.510957508047499,-0.861599979439698,-0.738177288716817,0.366263189249407,0.198950214478666,-0.0133259536575779,0.255726083403282,0.263004455105332,0.0156979648746707,0.185977895585258,0.159650462204267,0.255485170363787,0.187319582567749,0.358128984473314,0.368500263993115,-0.0895582332572756,0.261284867054906,0.453221106946156,0.0402160136824643,0.306026358221287,0.313447718047101,0.687936427796379,0.31212039747784,-1.78637673033476,-3.26127953140485,-3.39352865092394,-3.25607555763295,-3.51196417313567,-3.53254947781699,-3.36087005793556,-3.44070769812834,-3.46209635651245,-3.27956870096369,-0.976852402055038,-1.03863389660206,-1.14702083405523,-0.98920573475019,-1.09268712090273,-1.10310485383784,-0.977225309816317,-0.958339790927727,-1.08511623951422,-0.866988082275306,0.773922051251687,0.459293018111435,0.454398735967489,0.350176743399048,0.614471438078566,0.44166807336839,0.457247702515822,0.496929371971728,0.380826651507635,0.50877332796248,0.698945559710585,1.31388574130878,1.15460582621813,0.966367060249524,1.26947268144917,1.01882581049253,1.04270950983541,1.22396144558121,0.80767756391998,1.2695940958443,1.01720317362776,0.820627963550131,0.787143255774417,0.80083675014856,0.919240837822511,0.983856258076093,0.912725464684429,0.78892809254211,0.978293655398639,0.800543791976619,0.850640927469291,2.18074091026917,2.12954026158551,2.0898001773854,2.38463575461143,2.34981200854102,2.14298806330058,2.05992891922456,2.32859045376163,2.16369145083111
"4",-2.05753119193896,-4.85945185183035,-5.02932806317105,-4.95004407775266,-4.93932785251138,-4.80650073494448,-4.73630841385192,-4.98424360266097,-4.97946553582516,-4.98425818455011,-0.883864809553561,-1.12884861194945,-1.45824900779168,-1.1508120019166,-1.16149221352417,-1.17475412811619,-1.19383143769609,-1.23523262562313,-1.26247980531263,-1.34326286229273,-1.44620259249643,-2.00329579614159,-1.84531817058706,-2.0110942513176,-1.92790258669364,-2.08177637956245,-1.94658935465018,-1.98061957647018,-1.89137627859945,-1.79900848514868,-0.992248236413944,-0.691125995188021,-0.905990275120688,-0.890926572423677,-1.00662987483261,-1.07744999411815,-1.16702303411639,-0.881642311981878,-1.00494718238829,-1.03572796674309,1.9378147078365,4.10889539487855,4.24572349096578,4.1135313752598,4.3201298541336,4.30744149930014,4.15118958477048,4.11608817464507,4.07297943627764,4.145320176776,0.933401399220047,8.76879769695002,8.99710246958746,8.8416042468278,9.2375968930145,9.24927424859776,8.75827232984332,9.01150106363223,8.69279820950461,9.05801597140888,0.36980100985729,0.300338830341674,0.23437979688353,0.234269923940967,0.0903372541708437,0.0357425007271322,0.0729138922309979,0.175482321746818,0.195341388221957,0.146886108211614,0.361429900855174,0.422769988448118,0.346455507014828,0.359979877926277,0.151507387222057,-0.0392251851722914,-0.0783966203954533,0.322045192911085,0.34616315053288,0.201251456661585,-1.09937970236523,-0.985293196000316,-0.955893258516149,-0.92114192458751,-1.02785886524107,-1.0027808294822,-0.965058253614956,-1.1846306677395,-0.982168471265696,-1.18050416599319,-0.89092582402367,-0.814216919996911,-1.01067074001382,-0.891468348252321,-0.88713360097738,-0.834112823430957,-0.633225221355458,-0.832703956045479,-0.908638399189415,-0.890475960903835
"5",1.57503246044087,2.54978883012909,2.29729460001838,2.21913712792908,2.43124861519802,2.50531189426962,2.34456376293375,2.33082389119788,2.27927221438111,2.52458652479257,0.999991027599284,6.15302793329019,5.58200943589774,5.50602487769574,5.94139808077893,5.77737159908864,5.6924795185998,5.82772837865117,5.78257370396224,5.99194099849907,1.47204422458909,1.89851923629203,2.12367545565313,2.2102840945333,1.99631984793384,1.85567351756844,2.09827726627302,1.97337631854762,2.1698610065222,2.00325737491582,0.995127972411639,4.79156006146456,5.20768256250344,5.26605651552052,4.94516491304994,4.67541202819299,5.1097137107689,4.94179978690804,5.17437893326704,4.94152145385099,-0.360487384981553,-0.132775984269171,-0.0712715750140802,-0.0601333407891305,-0.17024931305222,-0.207327598797852,-0.0454012750689362,-0.178608815825451,-0.117407129550823,-0.225078975411758,-0.35273033347284,-0.0519601865196797,-0.109017930704576,-0.0502060608442152,-0.0597444086365249,-0.17411010592688,-0.113625774096403,-0.147595852975117,-0.208376172869228,-0.0911179510193823,0.0459065371591964,-0.00224756199770826,0.00577197966588559,-0.0815602166770543,-0.0170393923609943,0.0160717739558962,-0.0990514395584267,0.0190713393597594,0.104580842274494,-0.00159288390615385,0.0458904148743465,0.0168690327139762,0.0969225130431251,-0.106656871236051,-0.140955879113608,-0.173916350388193,-0.0692612867964619,-0.0557407221818009,0.0316985164581676,0.0716023797859887,-0.281736913278263,-0.131612530569328,-0.072980914030852,-0.357011107203423,-0.0974402301134232,-0.122249511082504,-0.226901438855987,0.124238074908892,0.0165805007192788,0.0147498701116745,-0.27802450081262,-0.116358125968772,-0.115488143288424,-0.131181932442143,-0.243974274814572,-0.0975164239699852,-0.242551812814567,0.238684669052084,0.103576759935628,0.0839305746707758
"6",1.2841553501569,1.62607201963138,1.46216058267508,1.54663260871085,1.34322472368551,1.45271549486939,1.50679854761711,1.56243888086894,1.44887050924419,1.28333355276023,0.959198987965057,3.83777714983849,3.90906365333013,3.91621327581687,3.43249657129389,3.67752323319777,3.90815171500382,3.79286240615496,3.93057145173049,3.2502816059958,-0.186625100472358,-0.158217932080725,-0.193359810670382,-0.194146478038568,-0.144816260766566,-0.0824819801251127,-0.122029323996276,-0.079568669652501,-0.175883497087718,0.0168613798611112,-0.185543660093254,-0.344905833623191,-0.132354504094044,-0.165820732153743,-0.225312020295317,-0.0205888876656637,-0.121051121089094,-0.127697435287085,-0.138340662776447,-0.149409988180203,0.027689736448816,-0.205835040885317,-0.0602371883385257,-0.0447575924041601,0.0700033363704282,0.120896235809982,-0.17841101361285,0.0419585174169848,0.0547144511984573,0.0694775684476744,0.027686198198396,-0.241912278137722,0.0132222792479297,-0.0686274288406634,0.180767694947573,0.235864431420269,-0.290482786665061,0.0148238944333125,0.122841148023758,0.0376940082798061,0.280278652910651,0.3132346770866,0.127993738549191,0.166698957435865,-0.0283954728457428,0.0997802647798105,0.18619124191054,-0.0609340850351619,0.208281271351604,0.0858001708978286,0.276623438726675,0.571080408395474,0.0558206269353071,0.29201620770839,0.0139116704809128,0.315292188335586,0.221339842762838,-0.176738201018334,0.258072093714056,0.0361459576089751,0.383993541730697,0.130274834694399,0.0442086970805272,0.0235798574657235,0.0223864071084865,0.320155371872551,0.0807530059726079,0.269277847847774,0.36051038295382,0.0743673235049997,0.374626162745592,0.254075247580103,0.251090514043096,0.10627242228806,-0.0691739601953585,0.365676104602688,0.228668864203079,0.314634484242763,0.488475080620055,0.0798789349495716
"7",-1.76118537746561,-3.26688181886991,-3.16815184008788,-3.29462946434216,-3.2582000394793,-3.2650664152514,-3.14739688651635,-3.29879298604283,-3.27513116038298,-3.15700748362769,-0.981930685121076,-1.06527928947177,-1.13838061739057,-0.974008905610058,-0.908383696809969,-1.04939024442519,-1.05940282627024,-0.980524728529096,-1.15763379257196,-1.18060575161382,0.550002349054128,0.142224327919872,0.277208981501328,0.248561208849484,0.244455144700613,0.201710853594297,0.208784527377497,0.26681610557577,0.0973001245997957,0.192272082130963,0.522689231555465,0.313199415712356,0.433406325933558,0.477240062226128,0.588808178385124,0.456615450651147,0.408875975811394,0.439894368712857,0.197768058575869,0.351385697831805,-0.769277667465772,-0.526938077586858,-0.422327254417719,-0.546017096511103,-0.368414799439833,-0.435250537459558,-0.188706421598058,-0.495135711867596,-0.3951065615744,-0.473639853917428,-0.695616486829876,-0.432720935718072,-0.601324235642138,-0.443431778798362,-0.42594923751265,-0.527131398089373,-0.358990857048022,-0.608519229594984,-0.56043090284725,-0.389459923697115,0.183184262058316,-0.169990307190771,-0.119921477846022,-0.0343446986673872,0.139668035149277,-0.025714972364366,0.0438634429837521,0.0916166448361256,0.0156843209205481,0.0458645742343493,0.182161476637236,-0.131290145627851,-0.113201718990087,-0.0642372132510877,0.270297768291815,-0.0863695335371484,0.1443666262727,0.110220191639019,0.203001143979077,0.0658755102974464,0.720232930548106,0.507999596097137,0.282408757097832,0.440652250295005,0.421685014964949,0.474731644265716,0.361813099073031,0.474207732076976,0.300823287232899,0.389446803083979,0.65955977260245,0.946321097627874,0.615512504485777,0.871268884277532,0.945969502271426,1.16617414665863,1.03463339795348,1.02907103568134,0.831330636197449,0.7243469819376
"8",1.0902429998464,0.898782506650846,0.946223618256834,1.05474205175524,1.02589098695704,0.916961538055433,1.1567300258371,1.12557593201045,0.894048016929148,0.893115346166495,0.88673927214431,2.27541192064685,2.42355900148012,2.78366622524051,2.47794592760605,2.51410105972311,2.92464910176875,2.82206039647993,2.43525594480342,2.39274876419189,-0.101465975773757,0.0278130041261577,-0.175562152224539,-0.0790358432151967,0.0785100606962421,-0.04042079657655,0.0552104151997325,-0.174070240916366,-0.0537377000896292,-0.029666243976937,-0.101291960850224,0.0189533273497237,-0.121800980182978,-0.1486690269151,0.157767555196582,-0.174996727481879,-0.00948337029324779,-0.139452248865812,-0.0679166984355271,-0.0298804079199941,-0.877291490287623,-0.613515691884203,-0.75775181441757,-0.541491318085202,-0.642809247590683,-0.662787866690254,-0.546773799006455,-0.6330669422024,-0.597546913373192,-0.603524070643358,-0.769010323868593,-0.52115414183671,-0.543430690623018,-0.489665865677441,-0.460116815197388,-0.559584412652413,-0.402584055616821,-0.721275244166431,-0.452465553524147,-0.551315381063055,0.28636656160293,0.119550289446278,0.102942279454266,0.160995897179803,0.21873367469245,0.0833546388437968,0.0653445702378868,0.0229718483462646,0.341885402524787,-0.0169829806124651,0.282468625124027,0.314137124989496,0.272489142545227,0.367121064602576,0.107699596070609,0.090560853718447,0.0206010123437118,0.0708375591856211,0.42684787401162,0.125192321359489,0.581641797270668,0.156819888169835,0.0974696112705274,0.392088967872777,0.308688187983611,0.306416278994822,0.145552907937647,0.411277681606694,0.281080369672613,0.232681058207513,0.549396499671942,0.325401273410638,0.392181960680556,0.732811755119429,0.77205370123597,0.537451909547081,0.230859208466739,0.802713807032662,0.620809889168081,0.599641304201727
"9",-0.568193471732913,-0.296920233861504,-0.162409116432661,-0.226164088452691,-0.160159943802737,-0.268330489557356,-0.265027739843629,-0.227235091751498,-0.305511595024134,-0.326243772334311,-0.538110251095184,-0.40140683872277,-0.173888076864556,-0.375948631236277,-0.320377939994515,-0.184625236493543,-0.251517643313334,-0.281247245515824,-0.394759220874512,-0.325282596671425,1.02313216569383,0.86002291193287,0.789908133951829,0.792801051521214,0.950110208522353,0.673744959594575,0.849958398290579,0.70652499360891,0.861607772261297,0.881785136706261,0.853743108363624,2.28504180245911,2.15157008668232,2.05712854990396,2.42513246997418,1.94331557431341,2.3314336726889,1.81707399806001,2.27336598906582,2.2334058582734,-0.0609932930939509,0.0257216736036301,0.00889289832850523,0.0516163416644123,0.101235419483232,0.000694723390093441,0.127409136574764,-0.113128802729192,-0.243910057931626,0.060051797545874,-0.060955482437922,-0.0120068328464268,0.194279029761902,0.045695628903746,0.407281848292607,0.0418163553057706,0.14739446403773,-0.0779904446012854,-0.150403702819425,0.0949974717237724,2.11706307238953,5.61269872498258,5.42548644244008,5.41346863080527,5.49328844501811,5.24156253749599,5.39983932330521,5.30610345954112,5.41557407384159,5.30529789205912,0.854469901036319,10.7981163698428,10.8240627283109,10.5828795368654,11.0136061823244,10.4010678397965,10.5740618768866,10.7710430850836,10.5361129095962,10.634666603152,-0.579154624699896,-0.310004532763859,-0.312544174823988,-0.198600527951148,-0.324629058041433,-0.25449778724206,-0.167926332083657,-0.267858684533145,-0.164764393086889,-0.170377450283803,-0.547316616187185,-0.299268356050446,-0.286993624166046,-0.329274211991513,-0.253121241181469,-0.260167092879643,-0.173165917371819,-0.303931010167117,-0.475102873273127,-0.184770156635099
"10",0.517127551660568,0.281727399543801,0.187991229630847,0.154078920630206,0.254133443857221,0.205245427267009,0.275255419226813,0.247496272622267,0.195169515450895,0.22332995502264,0.494385325642567,0.551273939288074,0.345278381344582,0.214655970238016,0.575460216378887,0.311050355365537,0.409161735709656,0.46140812566038,0.454892269854604,0.33679221219971,2.44668809101326,8.06536466836574,8.24773030171336,8.04291589462668,7.9432886389198,8.06087982372089,8.10843294762186,7.95652128587187,8.05688111661688,7.97173358530943,0.640312135548459,13.3135777998418,13.7768112870695,13.3951370161827,13.3475693824695,13.6026847285805,13.3413718250909,13.444892323583,13.4998483615275,13.3035610426654,-1.03083314009732,-1.00891015928977,-0.932238665019356,-0.736157772474373,-0.912304701488417,-0.879043926591926,-0.795777883668937,-0.863595210627945,-0.974987537291362,-0.970015403075838,-0.857727607826377,-0.571084198801554,-0.727457942705779,-0.781250277758296,-0.736876258638173,-0.683629490805166,-0.593385983988871,-0.75540207518693,-0.686309474942095,-0.72222438807983,-0.711034068136392,-0.485012198341961,-0.449484923821764,-0.589435944554329,-0.343199720829675,-0.422256949363397,-0.390032560674052,-0.519793374006799,-0.415765541533392,-0.496697152162469,-0.652617620231709,-0.478149625295283,-0.415510698991228,-0.554844496594005,-0.253434113734832,-0.32352298497591,-0.441425149642174,-0.462434836440319,-0.160593381546087,-0.31085241598949,0.0560626825419009,-0.0714490501633454,-0.026286687430192,0.0805768155279593,0.292879472471321,-0.00335931744554649,0.0783608231145776,0.0470031950574737,0.0349174952373932,-0.0520264637700005,0.0560333194271151,-0.0266607085416901,-0.247507320669563,0.0797344305095777,0.175807370974311,0.00828835489208096,0.066532730693349,0.055814800623083,0.149435231060073,0.141068786905958
